remboursement_id,credit_id,date_echeance,date_paiement,montant_attendu,montant_paye,jours_retard,statut_remboursement
R00010421,CR000330,2025-01-30,2025-01-26,515.39,515.39,0,Payé à temps
R00010422,CR000330,2025-02-28,2025-02-27,515.39,515.39,0,Payé à temps
R00010423,CR000330,2025-03-30,2025-03-31,515.39,515.39,1,Payé en retard
R00010424,CR000330,2025-04-30,2025-04-27,515.39,515.39,0,Payé à temps
R00010425,CR000330,2025-05-30,2025-06-01,515.39,515.39,2,Payé en retard
R00010426,CR000330,2025-06-30,2025-07-03,515.39,515.39,3,Payé en retard
R00010427,CR000330,2025-07-30,2025-08-02,515.39,515.39,3,Payé en retard
R00010428,CR000330,2025-08-30,2025-08-27,515.39,515.39,0,Payé à temps
R00010429,CR000330,2025-09-30,2025-09-27,515.39,515.39,0,Payé à temps
R00010430,CR000330,2025-10-30,2025-10-31,515.39,515.39,1,Payé en retard
R00010431,CR000330,2025-11-30,2025-11-28,515.39,515.39,0,Payé à temps
R00010432,CR000330,2025-12-30,2025-12-28,515.39,515.39,0,Payé à temps
R00010433,CR000330,2026-01-30,2026-01-28,515.39,515.39,0,Payé à temps
R00010434,CR000330,2026-02-28,2026-02-28,515.39,515.39,0,Payé à temps
R00010435,CR000330,2026-03-30,2026-03-25,515.39,515.39,0,Payé à temps
R00010436,CR000330,2026-04-30,2026-04-29,515.39,515.39,0,Payé à temps
R00010437,CR000330,2026-05-30,2026-05-25,515.39,515.39,0,Payé à temps
R00010438,CR000330,2026-06-30,2026-07-04,515.39,515.39,4,Payé en retard
R00010439,CR000331,2026-03-27,2026-03-25,448.18,448.18,0,Payé à temps
R00010440,CR000331,2026-04-27,2026-04-30,448.18,448.18,3,Payé en retard
R00010441,CR000331,2026-05-27,2026-05-28,448.18,448.18,1,Payé en retard
R00010442,CR999999,2026-06-27,2026-06-29,448.18,448.18,2,Payé en retard
R00010443,CR000332,2022-09-06,2022-09-07,47.05,47.05,1,Payé en retard
R00010444,CR000332,2022-10-06,2022-10-08,47.05,47.05,2,Payé en retard
R00010445,CR000332,2022-11-06,2022-11-08,47.05,47.05,2,Payé en retard
R00010446,CR000332,2022-12-06,2022-12-02,47.05,47.05,0,Payé à temps
R00010447,CR000332,2023-01-06,2023-01-07,47.05,47.05,1,Payé en retard
R00010448,CR000332,2023-02-06,2023-02-06,47.05,47.05,0,Payé à temps
R00010449,CR000332,2023-03-06,2023-03-05,47.05,47.05,0,Payé à temps
R00010450,CR000332,2023-04-06,2023-04-01,47.05,47.05,0,Payé à temps
R00010451,CR000332,2023-05-06,2023-05-06,47.05,47.05,0,Payé à temps
R00010452,CR000332,2023-06-06,2023-06-01,47.05,47.05,0,Payé à temps
R00010453,CR000332,2023-07-06,2023-07-08,47.05,47.05,2,Payé en retard
R00010454,CR000332,2023-08-06,2023-08-07,47.05,47.05,1,Payé en retard
R00010455,CR000332,2023-09-06,2023-09-05,47.05,47.05,0,Payé à temps
R00010456,CR000332,2023-10-06,2023-10-05,47.05,47.05,0,Payé à temps
R00010457,CR000332,2023-11-06,2023-11-05,47.05,47.05,0,Payé à temps
R00010458,CR000332,2023-12-06,2023-12-08,47.05,47.05,2,Payé en retard
R00010459,CR000332,2024-01-06,2024-02-03,47.05,27.77,28,Payé en retard
R00010460,CR000332,2024-02-06,2024-02-05,47.05,47.05,0,Payé à temps
R00010461,CR000332,2024-03-06,2024-03-05,47.05,47.05,0,Payé à temps
R00010462,CR000332,2024-04-06,2024-04-04,47.05,47.05,0,Payé à temps
R00010463,CR000332,2024-05-06,2024-05-06,47.05,47.05,0,Payé à temps
R00010464,CR000332,2024-06-06,2024-06-09,47.05,47.05,3,Payé en retard
R00010465,CR000332,2024-07-06,2024-07-09,47.05,47.05,3,Payé en retard
R00010466,CR000332,2024-08-06,2024-08-08,47.05,47.05,2,Payé en retard
R00010467,CR000332,2024-09-06,2024-09-06,47.05,47.05,0,Payé à temps
R00010468,CR000332,2024-10-06,2024-10-02,47.05,47.05,0,Payé à temps
R00010469,CR000332,2024-11-06,2024-11-08,47.05,47.05,2,Payé en retard
R00010470,CR000332,2024-12-06,2024-12-05,47.05,47.05,0,Payé à temps
R00010471,CR000332,2025-01-06,2025-01-03,47.05,47.05,0,Payé à temps
R00010472,CR000332,2025-02-06,2025-02-09,47.05,47.05,3,Payé en retard
R00010473,CR000332,2025-03-06,2025-03-07,47.05,47.05,1,Payé en retard
R00010474,CR000332,2025-04-06,2025-04-01,47.05,47.05,0,Payé à temps
R00010475,CR000332,2025-05-06,2025-05-09,47.05,47.05,3,Payé en retard
R00010476,CR000332,2025-06-06,2025-06-06,47.05,47.05,0,Payé à temps
R00010477,CR000332,2025-07-06,2025-07-08,47.05,47.05,2,Payé en retard
R00010478,CR000332,2025-08-06,2025-08-08,47.05,47.05,2,Payé en retard
R00010479,CR000333,2022-01-11,2022-01-10,1098.75,1098.75,0,Payé à temps
R00010480,CR000333,2022-02-11,2022-02-08,1098.75,1098.75,0,Payé à temps
R00010481,CR000333,2022-03-11,2022-03-08,1098.75,1098.75,0,Payé à temps
R00010482,CR000333,2022-04-11,2022-04-13,1098.75,1098.75,2,Payé en retard
R00010483,CR000333,2022-05-11,2022-05-11,1098.75,1098.75,0,Payé à temps
R00010484,CR000333,2022-06-11,2022-06-10,1098.75,1098.75,0,Payé à temps
R00010485,CR000333,2022-07-11,2022-07-11,1098.75,1098.75,0,Payé à temps
R00010486,CR000333,2022-08-11,2022-08-13,1098.75,1098.75,2,Payé en retard
R00010487,CR000333,2022-09-11,2022-09-12,1098.75,1098.75,1,Payé en retard
R00010488,CR000333,2022-10-11,2022-10-08,1098.75,1098.75,0,Payé à temps
R00010489,CR000333,2022-11-11,2022-11-10,1098.75,1098.75,0,Payé à temps
R00010490,CR000333,2022-12-11,2022-12-09,1098.75,1098.75,0,Payé à temps
R00010491,CR000333,2023-01-11,2023-01-11,1098.75,1098.75,0,Payé à temps
R00010492,CR000333,2023-02-11,2023-02-09,1098.75,1098.75,0,Payé à temps
R00010493,CR000333,2023-03-11,2023-03-08,1098.75,1098.75,0,Payé à temps
R00010494,CR000333,2023-04-11,2023-04-11,1098.75,1098.75,0,Payé à temps
R00010495,CR000333,2023-05-11,2023-05-12,1098.75,1098.75,1,Payé en retard
R00010496,CR000333,2023-06-11,2023-06-13,1098.75,1098.75,2,Payé en retard
R00010497,CR000333,2023-07-11,2023-07-14,1098.75,1098.75,3,Payé en retard
R00010498,CR000333,2023-08-11,2023-08-08,1098.75,1098.75,0,Payé à temps
R00010499,CR000333,2023-09-11,2023-09-09,1098.75,1098.75,0,Payé à temps
R00010500,CR000333,2023-10-11,2023-10-09,1098.75,1098.75,0,Payé à temps
R00010501,CR000333,2023-11-11,2023-11-10,1098.75,1098.75,0,Payé à temps
R00010502,CR000333,2023-12-11,2023-12-08,1098.75,1098.75,0,Payé à temps
R00010503,CR000333,2024-01-11,2024-01-12,1098.75,1098.75,1,Payé en retard
R00010504,CR000333,2024-02-11,2024-02-10,1098.75,1098.75,0,Payé à temps
R00010505,CR000333,2024-03-11,2024-03-14,1098.75,1098.75,3,Payé en retard
R00010506,CR000333,2024-04-11,2024-04-11,1098.75,1098.75,0,Payé à temps
R00010507,CR000333,2024-05-11,2024-05-08,1098.75,1098.75,0,Payé à temps
R00010508,CR000333,2024-06-11,2024-06-14,1098.75,1098.75,3,Payé en retard
R00010509,CR000333,2024-07-11,2024-07-09,1098.75,1098.75,0,Payé à temps
R00010510,CR000333,2024-08-11,2024-08-13,1098.75,1098.75,2,Payé en retard
R00010511,CR000333,2024-09-11,2024-09-13,1098.75,1098.75,2,Payé en retard
R00010512,CR000333,2024-10-11,2024-10-12,1098.75,1098.75,1,Payé en retard
R00010513,CR000333,2024-11-11,2024-11-07,1098.75,1098.75,0,Payé à temps
R00010514,CR000333,2024-12-11,2024-12-07,1098.75,1098.75,0,Payé à temps
R00010515,CR000333,2025-01-11,2025-01-13,1098.75,1098.75,2,Payé en retard
R00010516,CR000333,2025-02-11,2025-02-10,1098.75,1098.75,0,Payé à temps
R00010517,CR000333,2025-03-11,2025-03-13,1098.75,1098.75,2,Payé en retard
R00010518,CR000333,2025-04-11,2025-04-09,1098.75,1098.75,0,Payé à temps
R00010519,CR000333,2025-05-11,2025-05-14,1098.75,1098.75,3,Payé en retard
R00010520,CR000333,2025-06-11,2025-06-06,1098.75,1098.75,0,Payé à temps
R00010521,CR000333,2025-07-11,2025-07-13,1098.75,1098.75,2,Payé en retard
R00010522,CR000333,2025-08-11,2025-08-14,1098.75,1098.75,3,Payé en retard
R00010523,CR000333,2025-09-11,2025-09-09,1098.75,1098.75,0,Payé à temps
R00010524,CR000333,2025-10-11,2025-10-09,1098.75,1098.75,0,Payé à temps
R00010525,CR000333,2025-11-11,2025-11-06,1098.75,1098.75,0,Payé à temps
R00010526,CR000333,2025-12-11,2025-12-10,1098.75,1098.75,0,Payé à temps
R00010527,CR000333,2026-01-11,2026-01-13,1098.75,1098.75,2,Payé en retard
R00010528,CR000333,2026-02-11,2026-02-11,1098.75,1098.75,0,Payé à temps
R00010529,CR000333,2026-03-11,2026-03-10,1098.75,1098.75,0,Payé à temps
R00010530,CR000333,2026-04-11,2026-04-12,1098.75,1098.75,1,Payé en retard
R00010531,CR000333,2026-05-11,2026-05-13,1098.75,1098.75,2,Payé en retard
R00010532,CR000333,2026-06-11,2026-06-09,1098.75,1098.75,0,Payé à temps
R00010533,CR000334,2024-08-24,2024-08-19,706.13,706.13,0,Payé à temps
R00010534,CR000334,2024-09-24,2024-09-25,706.13,706.13,1,Payé en retard
R00010535,CR000334,2024-10-24,2024-10-21,706.13,706.13,0,Payé à temps
R00010536,CR000334,2024-11-24,2024-11-25,706.13,706.13,1,Payé en retard
R00010537,CR000334,2024-12-24,2024-12-22,706.13,706.13,0,Payé à temps
R00010538,CR000334,2025-01-24,2025-01-21,706.13,706.13,0,Payé à temps
R00010539,CR000334,2025-02-24,2025-02-20,706.13,706.13,0,Payé à temps
R00010540,CR000334,2025-03-24,2025-03-24,706.13,706.13,0,Payé à temps
R00010541,CR000334,2025-04-24,2025-04-20,706.13,706.13,0,Payé à temps
R00010542,CR000334,2025-05-24,2025-05-23,706.13,706.13,0,Payé à temps
R00010543,CR000334,2025-06-24,2025-06-19,706.13,706.13,0,Payé à temps
R00010544,CR000334,2025-07-24,2025-07-19,706.13,706.13,0,Payé à temps
R00010545,CR000334,2025-08-24,2025-08-23,706.13,706.13,0,Payé à temps
R00010546,CR000334,2025-09-24,2025-09-19,706.13,706.13,0,Payé à temps
R00010547,CR000334,2025-10-24,2025-10-25,706.13,706.13,1,Payé en retard
R00010548,CR000334,2025-11-24,2025-11-27,706.13,706.13,3,Payé en retard
R00010549,CR000334,2025-12-24,2025-12-27,706.13,706.13,3,Payé en retard
R00010550,CR000334,2026-01-24,2026-01-25,706.13,706.13,1,Payé en retard
R00010551,CR000334,2026-02-24,2026-02-23,706.13,706.13,0,Payé à temps
R00010552,CR000334,2026-03-24,2026-03-20,706.13,706.13,0,Payé à temps
R00010553,CR000334,2026-04-24,2026-04-26,706.13,706.13,2,Payé en retard
R00010554,CR000334,2026-05-24,2026-05-21,706.13,706.13,0,Payé à temps
R00010555,CR000334,2026-06-24,2026-06-19,706.13,706.13,0,Payé à temps
R00010556,CR000335,2022-10-10,2022-10-05,811.43,811.43,0,Payé à temps
R00010557,CR000335,2022-11-10,2022-11-09,811.43,811.43,0,Payé à temps
R00010558,CR000335,2022-12-10,2022-12-12,811.43,811.43,2,Payé en retard
R00010559,CR000335,2023-01-10,2023-01-13,811.43,811.43,3,Payé en retard
R00010560,CR000335,2023-02-10,2023-02-13,811.43,811.43,3,Payé en retard
R00010561,CR000335,2023-03-10,2023-03-10,811.43,811.43,0,Payé à temps
R00010562,CR000335,2023-04-10,2023-04-06,811.43,811.43,0,Payé à temps
R00010563,CR000335,2023-05-10,2023-05-11,811.43,811.43,1,Payé en retard
R00010564,CR000335,2023-06-10,2023-06-07,811.43,811.43,0,Payé à temps
R00010565,CR000335,2023-07-10,2023-07-09,811.43,811.43,0,Payé à temps
R00010566,CR000335,2023-08-10,2023-08-08,811.43,811.43,0,Payé à temps
R00010567,CR000335,2023-09-10,2023-09-11,811.43,811.43,1,Payé en retard
R00010568,CR000335,2023-10-10,2023-10-07,811.43,811.43,0,Payé à temps
R00010569,CR000335,2023-11-10,2023-11-12,811.43,811.43,2,Payé en retard
R00010570,CR000335,2023-12-10,2023-12-05,811.43,811.43,0,Payé à temps
R00010571,CR000335,2024-01-10,2024-01-06,811.43,811.43,0,Payé à temps
R00010572,CR000335,2024-02-10,2024-03-19,811.43,811.43,38,Payé en retard
R00010573,CR000335,2024-03-10,2024-03-08,811.43,811.43,0,Payé à temps
R00010574,CR000335,2024-04-10,2024-04-09,811.43,811.43,0,Payé à temps
R00010575,CR000335,2024-05-10,2024-08-02,811.43,811.43,84,Payé en retard
R00010576,CR000335,2024-06-10,2024-06-08,811.43,811.43,0,Payé à temps
R00010577,CR000335,2024-07-10,2024-07-05,811.43,811.43,0,Payé à temps
R00010578,CR000335,2024-08-10,2024-08-09,811.43,811.43,0,Payé à temps
R00010579,CR000335,2024-09-10,2024-09-10,811.43,811.43,0,Payé à temps
R00010580,CR000335,2024-10-10,2024-10-08,811.43,811.43,0,Payé à temps
R00010581,CR000335,2024-11-10,2024-11-10,811.43,811.43,0,Payé à temps
R00010582,CR000335,2024-12-10,,811.43,0.0,87,Impayé
R00010583,CR000335,2025-01-10,2025-01-12,811.43,811.43,2,Payé en retard
R00010584,CR000335,2025-02-10,2025-02-10,811.43,811.43,0,Payé à temps
R00010585,CR000335,2025-03-10,2025-03-13,811.43,811.43,3,Payé en retard
R00010586,CR000335,2025-04-10,2025-04-13,811.43,811.43,3,Payé en retard
R00010587,CR000335,2025-05-10,2025-05-06,811.43,811.43,0,Payé à temps
R00010588,CR000335,2025-06-10,2025-06-11,811.43,811.43,1,Payé en retard
R00010589,CR000335,2025-07-10,2025-07-12,811.43,811.43,2,Payé en retard
R00010590,CR000335,2025-08-10,2025-08-10,811.43,811.43,0,Payé à temps
R00010591,CR000335,2025-09-10,2025-09-10,811.43,811.43,0,Payé à temps
R00010592,CR000335,2025-10-10,2025-10-11,811.43,811.43,1,Payé en retard
R00010593,CR000335,2025-11-10,2025-11-07,811.43,811.43,0,Payé à temps
R00010594,CR000335,2025-12-10,2026-03-12,811.43,811.43,92,Payé en retard
R00010595,CR000335,2026-01-10,2026-01-09,811.43,811.43,0,Payé à temps
R00010596,CR000335,2026-02-10,2026-02-06,811.43,811.43,0,Payé à temps
R00010597,CR000335,2026-03-10,2026-04-28,811.43,811.43,49,Payé en retard
R00010598,CR000335,2026-04-10,2026-04-06,811.43,811.43,0,Payé à temps
R00010599,CR000335,2026-05-10,2026-05-11,811.43,811.43,1,Payé en retard
R00010600,CR000335,2026-06-10,2026-06-07,811.43,811.43,0,Payé à temps
R00010601,CR000336,2025-01-23,2025-04-04,538.98,538.98,71,Payé en retard
R00010602,CR000336,2025-02-23,2025-02-23,538.98,538.98,0,Payé à temps
R00010603,CR000336,2025-03-23,2025-03-22,538.98,538.98,0,Payé à temps
R00010604,CR000336,2025-04-23,2025-04-23,538.98,538.98,0,Payé à temps
R00010605,CR000336,2025-05-23,2025-05-24,538.98,538.98,1,Payé en retard
R00010606,CR000336,2025-06-23,2025-06-20,538.98,538.98,0,Payé à temps
R00010607,CR000336,2025-07-23,2025-07-22,538.98,538.98,0,Payé à temps
R00010608,CR000336,2025-08-23,2025-08-21,538.98,538.98,0,Payé à temps
R00010609,CR000336,2025-09-23,2025-09-20,538.98,538.98,0,Payé à temps
R00010610,CR000336,2025-10-23,2025-10-24,538.98,538.98,1,Payé en retard
R00010611,CR000336,2025-11-23,2025-12-30,538.98,538.98,37,Payé en retard
R00010612,CR000336,2025-12-23,2025-12-23,538.98,538.98,0,Payé à temps
R00010613,CR000336,2026-01-23,2026-01-24,538.98,538.98,1,Payé en retard
R00010614,CR000336,2026-02-23,2026-02-25,538.98,538.98,2,Payé en retard
R00010615,CR000336,2026-03-23,2026-03-22,538.98,538.98,0,Payé à temps
R00010616,CR000336,2026-04-23,2026-04-20,538.98,538.98,0,Payé à temps
R00010617,CR000336,2026-05-23,2026-05-23,538.98,538.98,0,Payé à temps
R00010618,CR000336,2026-06-23,2026-06-22,538.98,538.98,0,Payé à temps
R00010619,CR000337,2024-05-16,2024-05-15,676.17,676.17,0,Payé à temps
R00010620,CR000337,2024-06-16,2024-06-15,676.17,676.17,0,Payé à temps
R00010621,CR000337,2024-07-16,2024-07-15,676.17,676.17,0,Payé à temps
R00010622,CR000337,2024-08-16,2024-08-19,676.17,676.17,3,Payé en retard
R00010623,CR000337,2024-09-16,2024-09-13,676.17,676.17,0,Payé à temps
R00010624,CR000337,2024-10-16,2024-10-17,676.17,676.17,1,Payé en retard
R00010625,CR000337,2024-11-16,2024-11-16,676.17,676.17,0,Payé à temps
R00010626,CR000337,2024-12-16,2024-12-17,676.17,676.17,1,Payé en retard
R00010627,CR000337,2025-01-16,2025-01-13,676.17,676.17,0,Payé à temps
R00010628,CR000337,2025-02-16,2025-02-11,676.17,676.17,0,Payé à temps
R00010629,CR000337,2025-03-16,2025-03-11,676.17,676.17,0,Payé à temps
R00010630,CR000337,2025-04-16,2025-04-18,676.17,676.17,2,Payé en retard
R00010631,CR000337,2025-05-16,2025-05-17,676.17,676.17,1,Payé en retard
R00010632,CR000337,2025-06-16,2025-07-05,676.17,676.17,19,Payé en retard
R00010633,CR000337,2025-07-16,2025-07-16,676.17,676.17,0,Payé à temps
R00010634,CR000337,2025-08-16,2025-08-13,676.17,676.17,0,Payé à temps
R00010635,CR000337,2025-09-16,2025-09-14,676.17,676.17,0,Payé à temps
R00010636,CR000337,2025-10-16,2025-10-15,676.17,676.17,0,Payé à temps
R00010637,CR000337,2025-11-16,2025-11-15,676.17,676.17,0,Payé à temps
R00010638,CR000337,2025-12-16,2025-12-13,676.17,676.17,0,Payé à temps
R00010639,CR000337,2026-01-16,2026-01-19,676.17,676.17,3,Payé en retard
R00010640,CR000337,2026-02-16,2026-02-12,676.17,676.17,0,Payé à temps
R00010641,CR000337,2026-03-16,2026-03-16,676.17,676.17,0,Payé à temps
R00010642,CR000337,2026-04-16,2026-04-17,676.17,676.17,1,Payé en retard
R00010643,CR000337,2026-05-16,2026-05-13,676.17,676.17,0,Payé à temps
R00010644,CR000337,2026-06-16,2026-06-17,676.17,676.17,1,Payé en retard
R00010645,CR000338,2021-06-25,2021-06-22,1274.12,1274.12,0,Payé à temps
R00010646,CR000338,2021-07-25,2021-07-26,1274.12,1274.12,1,Payé en retard
R00010647,CR000338,2021-08-25,2021-08-22,1274.12,1274.12,0,Payé à temps
R00010648,CR000338,2021-09-25,2021-09-24,1274.12,1274.12,0,Payé à temps
R00010649,CR000338,2021-10-25,2021-10-27,1274.12,1274.12,2,Payé en retard
R00010650,CR000338,2021-11-25,2021-11-26,1274.12,1274.12,1,Payé en retard
R00010651,CR000338,2021-12-25,2021-12-20,1274.12,1274.12,0,Payé à temps
R00010652,CR000338,2022-01-25,2022-01-27,1274.12,1274.12,2,Payé en retard
R00010653,CR000338,2022-02-25,2022-02-25,1274.12,1274.12,0,Payé à temps
R00010654,CR000338,2022-03-25,2022-03-21,1274.12,1274.12,0,Payé à temps
R00010655,CR000338,2022-04-25,2022-04-25,1274.12,1274.12,0,Payé à temps
R00010656,CR000338,2022-05-25,2022-05-22,1274.12,1274.12,0,Payé à temps
R00010657,CR000338,2022-06-25,2022-06-26,1274.12,1274.12,1,Payé en retard
R00010658,CR000338,2022-07-25,2022-07-26,1274.12,1274.12,1,Payé en retard
R00010659,CR000338,2022-08-25,2022-08-21,1274.12,1274.12,0,Payé à temps
R00010660,CR000338,2022-09-25,2022-09-21,1274.12,1274.12,0,Payé à temps
R00010661,CR000338,2022-10-25,2022-10-27,1274.12,1274.12,2,Payé en retard
R00010662,CR000338,2022-11-25,2022-11-22,1274.12,1274.12,0,Payé à temps
R00010663,CR000338,2022-12-25,2022-12-25,1274.12,1274.12,0,Payé à temps
R00010664,CR000338,2023-01-25,2023-01-21,1274.12,1274.12,0,Payé à temps
R00010665,CR000338,2023-02-25,2023-02-24,1274.12,1274.12,0,Payé à temps
R00010666,CR000338,2023-03-25,2023-03-20,1274.12,1274.12,0,Payé à temps
R00010667,CR000338,2023-04-25,2023-04-22,1274.12,1274.12,0,Payé à temps
R00010668,CR000338,2023-05-25,2023-05-23,1274.12,1274.12,0,Payé à temps
R00010669,CR000338,2023-06-25,2023-06-20,1274.12,1274.12,0,Payé à temps
R00010670,CR000338,2023-07-25,2023-07-28,1274.12,1274.12,3,Payé en retard
R00010671,CR000338,2023-08-25,2023-10-09,1274.12,1274.12,45,Payé en retard
R00010672,CR000338,2023-09-25,2023-09-24,1274.12,1274.12,0,Payé à temps
R00010673,CR000338,2023-10-25,2023-10-25,1274.12,1274.12,0,Payé à temps
R00010674,CR000338,2023-11-25,2023-11-28,1274.12,1274.12,3,Payé en retard
R00010675,CR000338,2023-12-25,2023-12-20,1274.12,1274.12,0,Payé à temps
R00010676,CR000338,2024-01-25,2024-01-22,1274.12,1274.12,0,Payé à temps
R00010677,CR000338,2024-02-25,2024-02-20,1274.12,1274.12,0,Payé à temps
R00010678,CR000338,2024-03-25,2024-03-20,1274.12,1274.12,0,Payé à temps
R00010679,CR000338,2024-04-25,2024-04-23,1274.12,1274.12,0,Payé à temps
R00010680,CR000338,2024-05-25,2024-05-27,1274.12,1274.12,2,Payé en retard
R00010681,CR000338,2024-06-25,2024-06-20,1274.12,1274.12,0,Payé à temps
R00010682,CR000338,2024-07-25,2024-07-26,1274.12,1274.12,1,Payé en retard
R00010683,CR000338,2024-08-25,2024-08-21,1274.12,1274.12,0,Payé à temps
R00010684,CR000338,2024-09-25,2024-09-26,1274.12,1274.12,1,Payé en retard
R00010685,CR000338,2024-10-25,2024-10-24,1274.12,1274.12,0,Payé à temps
R00010686,CR000338,2024-11-25,2024-11-21,1274.12,1274.12,0,Payé à temps
R00010687,CR000338,2024-12-25,2024-12-28,1274.12,1274.12,3,Payé en retard
R00010688,CR000338,2025-01-25,2025-01-24,1274.12,1274.12,0,Payé à temps
R00010689,CR000338,2025-02-25,2025-02-27,1274.12,1274.12,2,Payé en retard
R00010690,CR000338,2025-03-25,2025-03-25,1274.12,1274.12,0,Payé à temps
R00010691,CR000338,2025-04-25,2025-04-28,1274.12,1274.12,3,Payé en retard
R00010692,CR000338,2025-05-25,2025-05-28,1274.12,1274.12,3,Payé en retard
R00010693,CR000338,2025-06-25,2025-06-21,1274.12,1274.12,0,Payé à temps
R00010694,CR000338,2025-07-25,2025-07-21,1274.12,1274.12,0,Payé à temps
R00010695,CR000338,2025-08-25,2025-08-21,1274.12,1274.12,0,Payé à temps
R00010696,CR000338,2025-09-25,2025-09-24,1274.12,1274.12,0,Payé à temps
R00010697,CR000338,2025-10-25,2025-10-23,1274.12,1274.12,0,Payé à temps
R00010698,CR000338,2025-11-25,2025-11-25,1274.12,1274.12,0,Payé à temps
R00010699,CR000338,2025-12-25,2025-12-24,1274.12,1274.12,0,Payé à temps
R00010700,CR000338,2026-01-25,2026-01-26,1274.12,1274.12,1,Payé en retard
R00010701,CR000338,2026-02-25,2026-02-24,1274.12,1274.12,0,Payé à temps
R00010702,CR000338,2026-03-25,2026-03-25,1274.12,1274.12,0,Payé à temps
