ligne_source,transaction_id,client_id,date_transaction,type_transaction,montant,sens,produit_id,agence_id,canal,statut,frais,devise
6351,T000006351,C003586,2026-01-15 23:20:31,Virement reçu,156.09,Crédit,P005,A010,TPE,Validée,0.0,EUR
6352,T000006352,C004113,2026-05-08 11:53:49,Virement reçu,28.41,Crédit,P002,A004,DAB,Validée,0.0,EUR
6353,T000006353,C000408,2025-07-05 03:04:49,Paiement carte,-228.86,Débit,P004,A004,TPE,Validée,0.0,EUR
6354,T000006354,C000623,2025-05-20 01:46:34,Virement reçu,99.28,Crédit,P001,A001,Application mobile,Validée,0.0,EUR
6355,T000006355,C004832,2026-03-12 04:14:32,Dépôt,118.08,Crédit,P005,A005,Application mobile,Validée,0.0,EUR
6356,T000006356,C001128,2025-10-10 13:50:26,Virement reçu,530.69,Crédit,P007,A022,Application mobile,Validée,0.0,EUR
6357,T000006357,C004829,2023-01-28 23:27:22,Dépôt,108.05,Crédit,P004,A001,Application mobile,Validée,0.0,EUR
6358,T000006358,C002482,2026-01-29 07:10:26,Paiement carte,-68.26,Débit,P001,A015,Agence,Validée,0.0,EUR
6359,T000006359,C000325,2026-04-21 11:17:35,Prélèvement,-18.07,Débit,P002,A012,Application mobile,Validée,0.0,EUR
6360,T000006360,C000284,2023-11-07 02:18:17,Remboursement,382.12,Crédit,P001,A018,TPE,Validée,0.0,EUR
6361,T000006361,C003250,2025-06-05 03:23:14,Paiement carte,-248.69,Débit,P001,A008,Agence,Validée,0.0,EUR
6362,T000006362,C005607,2025-02-24 15:49:04,Paiement carte,-68.34,Débit,P002,A014,Web,Validée,0.0,EUR
6363,T000006363,C001464,2025-06-18 23:43:37,Prélèvement,-223.59,Débit,P003,A018,DAB,Validée,0.0,EUR
6364,T000006364,C005957,2024-04-09 13:28:16,Virement reçu,266.32,Crédit,P010,A013,TPE,Validée,0.0,EUR
6365,T000006365,C001272,2025-03-27 23:26:43,Remboursement,182.78,Crédit,P005,A021,Web,Validée,0.0,EUR
6366,T000006366,C005280,2024-02-15 10:32:43,Prélèvement,-92.45,Débit,P009,A010,DAB,Validée,0.0,EUR
6367,T000006367,C005645,2025-10-21 00:53:13,Paiement carte,-49.84,Débit,P010,A017,Application mobile,Validée,0.0,EUR
6368,T000006368,C000939,2025-09-22 14:36:08,Prélèvement,-48.01,Débit,P002,A013,Web,Validée,0.0,EUR
6369,T000006369,C004516,2026-04-17 23:09:45,Prélèvement,-208.17,Débit,P001,A019,Application mobile,Validée,0.0,EUR
6370,T000006370,C003120,2024-07-05 18:11:00,Paiement carte,-140.36,Débit,P004,A004,TPE,Validée,0.0,EUR
6371,T000006371,C003756,2025-09-30 17:31:50,Frais bancaires,-30.0,Débit,P002,A002,Application mobile,Validée,30.0,EUR
6372,T000006372,C002910,2026-03-02 18:12:23,Prélèvement,-236.42,Débit,P001,A016,Web,Validée,0.0,EUR
6373,T000006373,C004227,2023-04-22 17:58:13,Paiement carte,-83.53,Débit,P009,A020,Application mobile,Validée,0.0,EUR
6374,T000006374,C004530,2023-01-29 12:42:39,Prélèvement,-45.62,Débit,P001,A025,Agence,Validée,0.0,EUR
6375,T000006375,C004482,2023-04-27 17:23:43,Paiement carte,-21.47,Débit,P001,A013,Web,Validée,0.0,EUR
6376,T000006376,C001654,2023-11-09 01:05:11,Virement reçu,316.71,Crédit,P001,A001,Application mobile,Validée,0.0,EUR
6377,T000006377,C001383,2025-10-10 16:15:30,Paiement carte,-125.72,Débit,P004,A019,Application mobile,Validée,0.0,EUR
6378,T000006378,C000439,2023-01-21 17:34:35,Remboursement,177.11,Crédit,P004,A001,TPE,Validée,0.0,EUR
6379,T000006379,C000110,2024-11-30 02:47:49,Frais bancaires,-12.0,Débit,P006,A007,Web,Validée,12.0,EUR
6380,T000006380,C002588,2023-11-23 07:05:26,Virement émis,-234.91,Débit,P007,A017,Web,Validée,0.0,EUR
6381,T000006381,C005037,2025-10-07 21:38:22,Prélèvement,-138.01,Débit,P007,A003,Web,Validée,0.0,EUR
6382,T000006382,C004008,2023-03-13 01:43:44,Paiement carte,-35.66,Débit,P004,A016,TPE,Validée,0.0,EUR
6383,T000006383,C001369,2023-12-18 18:19:35,Paiement carte,-427.5,Débit,P007,A003,Web,Validée,0.0,EUR
6384,T000006384,C003398,2025-01-12 11:49:49,Paiement carte,-194.89,Débit,P002,A005,Agence,Validée,0.0,EUR
6385,T000006385,C000248,2024-05-05 00:26:48,Virement reçu,26.8,Crédit,P002,A011,Application mobile,Validée,0.0,EUR
6386,T000006386,C003795,2024-12-24 11:58:46,Remboursement,99.47,Crédit,P007,A004,Web,Rejetée,0.0,EUR
6387,T000006387,C005640,2025-03-29 09:59:41,Frais bancaires,-30.0,Débit,P005,A019,Agence,Validée,30.0,EUR
6388,T000006388,C005870,2023-05-11 18:40:58,Prélèvement,-173.65,Débit,P002,A021,Web,Validée,0.0,EUR
6389,T000006389,C002693,2023-11-09 19:00:08,Paiement carte,-309.43,Débit,P001,A010,Application mobile,Validée,0.0,EUR
6390,T000006390,C001078,2025-08-01 01:34:19,Paiement carte,-67.02,Débit,P008,A016,TPE,Validée,0.0,EUR
6391,T000006391,C003808,2025-10-04 04:58:25,Prélèvement,-14.75,Débit,P008,A014,DAB,Validée,0.0,EUR
6392,T000006392,C004282,2025-09-27 11:10:53,Virement émis,-25.34,Débit,P002,A002,DAB,Validée,0.0,EUR
6393,T000006393,C000193,2024-02-10 04:02:28,Virement reçu,640.54,Crédit,P002,A009,DAB,Validée,0.0,EUR
6394,T000006394,C000610,2023-11-24 10:47:29,Paiement carte,-36.88,Débit,P002,A003,DAB,Validée,0.0,EUR
6395,T000006395,C001365,2026-05-20 04:57:20,Remboursement,116.37,Crédit,P005,A008,Application mobile,Rejetée,0.0,EUR
6396,T000006396,C001186,2023-05-17 08:53:27,Virement émis,-760.68,Débit,P002,A021,Web,Validée,0.0,EUR
6397,T000006397,C000607,2026-04-04 03:56:02,Virement émis,-135.22,Débit,P009,A014,Web,Validée,0.0,EUR
6398,T000006398,C005965,2025-12-26 14:14:32,Paiement carte,-63.7,Débit,P010,A008,TPE,Validée,0.0,EUR
6399,T000006399,C001827,2026-04-24 14:10:12,Remboursement,135.56,Crédit,P004,A025,Application mobile,Validée,0.0,EUR
6400,T000006400,C003604,2025-01-06 12:23:55,Virement reçu,248.85,Crédit,P008,A011,DAB,Validée,0.0,EUR
6401,T000006401,C004547,2026-06-08 07:33:50,Virement reçu,13.51,Crédit,P003,A008,DAB,Validée,0.0,EUR
6402,T000006402,C001067,2025-08-11 16:52:38,Retrait DAB,-31.62,Débit,P007,A016,TPE,Validée,0.0,EUR
6403,T000006403,C002440,2025-03-15 04:28:22,Virement reçu,294.03,Crédit,P008,A004,Application mobile,Validée,0.0,EUR
6404,T000006404,C003364,2026-05-31 20:42:23,Paiement carte,-42.52,Débit,P001,A010,Application mobile,Validée,0.0,EUR
6405,T000006405,C000288,2023-11-10 07:57:37,Paiement carte,-158.23,Débit,P001,A005,Agence,Validée,0.0,EUR
6406,T000006406,C000796,2024-02-24 18:03:06,Virement émis,-47.79,Débit,P004,A024,Application mobile,Validée,0.0,EUR
6407,T000006407,C003407,2023-06-16 08:23:06,Retrait DAB,-195.58,Débit,P006,A020,TPE,Validée,0.0,EUR
6408,T000006408,C003349,2024-05-13 13:28:19,Prélèvement,-120.69,Débit,P003,A001,DAB,Validée,0.0,EUR
6409,T000006409,C000754,2026-06-19 14:54:49,Virement reçu,110.41,Crédit,P007,A011,Web,Validée,0.0,EUR
6410,T000006410,C004564,2025-03-21 23:27:47,Remboursement,112.73,Crédit,P001,A013,Application mobile,Validée,0.0,EUR
6411,T000006411,C001636,2024-09-29 03:59:02,Dépôt,270.0,Crédit,P002,A022,Application mobile,Validée,0.0,EUR
6412,T000006412,C004369,2023-03-09 14:57:26,Virement émis,-208.72,Débit,P001,A013,Agence,Validée,0.0,EUR
6413,T000006413,C000124,2024-10-22 03:25:06,Paiement carte,-48.56,Débit,P004,A015,Application mobile,Validée,0.0,EUR
6414,T000006414,C005549,2024-02-04 12:25:13,Paiement carte,-102.59,Débit,P007,A008,Application mobile,Validée,0.0,EUR
6415,T000006415,C005295,2025-03-08 00:00:11,Prélèvement,-192.01,Débit,P007,A022,DAB,Validée,0.0,EUR
6416,T000006416,C004149,2024-01-06 09:46:57,Prélèvement,-106.12,Débit,P003,A016,TPE,Validée,0.0,EUR
6417,T000006417,C004538,2025-08-30 12:13:39,Remboursement,1314.55,Crédit,P005,A017,Application mobile,Validée,0.0,EUR
6418,T000006418,C001103,2025-11-26 21:09:12,Paiement carte,-52.2,Débit,P010,A019,Web,Validée,0.0,EUR
6419,T000006419,C001624,2025-11-25 06:18:58,Frais bancaires,-20.0,Débit,P008,A003,Agence,Validée,20.0,EUR
6420,T000006420,C000012,2023-06-02 01:20:42,Paiement carte,-108.1,Débit,P008,A019,Application mobile,Validée,0.0,EUR
6421,T000006421,C004464,2024-06-02 03:44:46,Paiement carte,-51.73,Débit,P010,A023,Application mobile,Validée,0.0,EUR
6422,T000006422,C003268,2023-01-17 19:51:35,Remboursement,249.63,Crédit,P008,A025,Web,Validée,0.0,EUR
6423,T000006423,C004369,2026-01-20 05:33:22,Virement émis,-76.38,Débit,P007,A013,TPE,Validée,0.0,EUR
6424,T000006424,C003416,2025-05-04 12:58:34,Prélèvement,-41.22,Débit,P004,A003,Application mobile,Validée,0.0,EUR
6425,T000006425,C002793,2023-04-09 20:38:16,Remboursement,78.96,Crédit,P001,A003,Application mobile,Validée,0.0,EUR
6426,T000006426,C000231,2024-08-16 15:10:18,Virement émis,-45.98,Débit,P001,A017,Application mobile,Validée,0.0,EUR
6427,T000006427,C005828,2024-10-21 21:11:37,Prélèvement,-234.96,Débit,,A001,DAB,Validée,0.0,EUR
6428,T000006428,C005731,2026-13-40 10:00:00,Dépôt,544.36,Crédit,P007,A022,TPE,Validée,0.0,EUR
6429,T000006429,C004317,2024-09-26 05:00:40,Frais bancaires,-2.5,Débit,P001,A015,DAB,Validée,2.5,EUR
6430,T000006430,C000027,2024-04-21 03:15:38,Virement reçu,345.72,Crédit,P007,A011,Agence,Validée,0.0,EUR
6431,T000006431,C002927,2024-06-28 19:11:37,Remboursement,453.21,Crédit,P001,A017,Application mobile,Validée,0.0,EUR
6432,T000006432,C002573,2024-11-08 17:24:39,Prélèvement,-67.18,Débit,P007,A006,Application mobile,Validée,0.0,EUR
6433,T000006433,C004411,2024-10-01 16:54:12,Retrait DAB,-43.96,Débit,P005,A018,Agence,Rejetée,0.0,EUR
6434,T000006434,C001153,2024-06-20 21:56:26,Retrait DAB,-165.09,Débit,P002,A014,Application mobile,Validée,0.0,EUR
6435,T000006435,C004731,2023-05-28 12:57:27,Virement reçu,947.88,Crédit,P002,A022,Application mobile,Validée,0.0,EUR
6436,T000006436,C005985,2025-08-02 18:28:18,Paiement carte,-49.07,Débit,P001,A013,TPE,Validée,0.0,EUR
6437,T000006437,C003246,2026-04-25 11:57:55,Prélèvement,-68.02,Débit,P010,A011,DAB,Validée,0.0,EUR
6438,T000006438,C001556,2026-02-28 23:58:04,Paiement carte,-264.13,Débit,P001,A002,Application mobile,Validée,0.0,EUR
6439,T000006439,C005486,2026-03-20 23:32:24,Virement émis,-133.17,Débit,P002,A018,Agence,Validée,0.0,EUR
6440,T000006440,C003966,2024-03-29 01:40:03,Prélèvement,-28.69,Débit,P005,A008,Agence,Validée,0.0,EUR
6441,T000006441,C001534,2025-01-11 01:58:30,Prélèvement,-80.17,Débit,P007,A016,Application mobile,Validée,0.0,EUR
6442,T000006442,C004014,2025-10-11 21:48:54,Paiement carte,-47.67,Débit,P001,A011,Application mobile,Validée,0.0,EUR
6443,T000006443,C004144,2025-07-17 16:29:26,Retrait DAB,-38.13,Débit,P003,A025,Application mobile,Validée,0.0,EUR
6444,T000006444,C001354,2025-01-12 02:28:24,Virement reçu,119.11,Crédit,P001,A011,Agence,Validée,0.0,EUR
6445,T000006445,C003397,2023-08-07 17:06:34,Retrait DAB,-23.6,Débit,,A008,Application mobile,Validée,0.0,EUR
6446,T000006446,C004243,2025-02-09 07:42:34,Paiement carte,-487.76,Débit,P004,A025,Application mobile,Validée,0.0,EUR
6447,T000006447,C004078,2024-03-09 20:25:55,Paiement carte,-171.48,Débit,P002,A020,Application mobile,Validée,0.0,EUR
6448,T000006448,C004957,2024-07-02 18:35:02,Prélèvement,-79.31,Débit,P009,A013,Application mobile,Validée,0.0,EUR
6449,T000006449,C001498,2024-04-13 20:53:26,Virement émis,-75.28,Débit,P010,A019,Application mobile,Validée,0.0,EUR
6450,T000006450,C004808,2025-10-19 08:50:48,Paiement carte,-22.4,Débit,P001,A023,DAB,Validée,0.0,EUR
6451,T000006451,C003708,2023-10-03 01:33:15,Remboursement,1254.13,Crédit,P001,A008,TPE,Validée,0.0,EUR
6452,T000006452,C004806,2025-02-09 06:28:33,Retrait DAB,-62.93,débit,P009,A014,Application mobile,Validée,0.0,EUR
6453,T000006453,C003717,2023-12-15 05:08:55,Prélèvement,-170.67,Débit,P001,A002,Application mobile,Validée,0.0,EUR
6454,T000006454,C005357,2023-05-02 06:11:43,Prélèvement,-51.16,Débit,P002,A023,TPE,Validée,0.0,EUR
6455,T000006455,C003002,2024-04-26 01:55:24,Prélèvement,-57.19,Débit,P010,A013,Application mobile,Validée,0.0,EUR
6456,T000006456,C001374,2025-01-16 21:53:15,Prélèvement,-66.86,Débit,P010,A023,Web,Validée,0.0,EUR
6457,T000006457,C002850,2024-09-04 12:37:00,Virement reçu,263.83,Crédit,P002,A014,TPE,Validée,0.0,EUR
6458,T000006458,C002755,2023-04-04 10:41:06,Virement émis,-237.0,Débit,P005,A022,Agence,Validée,0.0,EUR
6459,T000006459,C004463,2026-05-09 08:54:09,Prélèvement,-157.37,Débit,P005,A014,DAB,Validée,0.0,EUR
6460,T000006460,C005391,2024-03-06 07:03:12,Virement émis,-30.91,Débit,P005,A018,TPE,Validée,0.0,EUR
6461,T000006461,C000824,2023-06-09 01:36:23,Virement reçu,985.96,Crédit,P004,A007,TPE,Validée,0.0,EUR
6462,T000006462,C003635,2023-05-30 13:25:05,Paiement carte,-83.25,Débit,P002,A018,DAB,Validée,0.0,EUR
6463,T000006463,C005272,2025-03-11 07:28:36,Paiement carte,-6.69,Débit,P005,A006,Web,Validée,0.0,EUR
6464,T000006464,C003696,2025-09-29 13:20:22,Virement reçu,90.2,Crédit,P006,A005,Application mobile,Validée,0.0,EUR
6465,T000006465,C005264,2023-03-11 12:36:09,Frais bancaires,-45.0,Débit,P002,A024,Application mobile,Validée,45.0,EUR
6466,T000006466,C003115,2025-09-26 07:17:59,Virement émis,-22.11,Débit,P003,A006,Application mobile,Validée,0.0,EUR
6467,T000006467,C002811,2025-04-15 12:34:50,Frais bancaires,-12.0,Débit,P007,A001,Application mobile,Validée,12.0,EUR
6468,T000006468,C001590,2023-08-20 07:29:04,Prélèvement,-386.74,Débit,P007,A016,TPE,Validée,0.0,EUR
6469,T000006469,C002964,2024-01-04 11:09:00,Virement émis,-51.56,Débit,P001,A023,Web,Validée,0.0,EUR
6470,T000006470,C003436,2024-02-22 08:36:35,Virement reçu,85.65,Crédit,P007,A023,Web,Validée,0.0,EUR
6471,T000006471,C002900,2024-04-03 00:48:13,Paiement carte,-68.18,Débit,P004,A013,Application mobile,Validée,0.0,EUR
6472,T000006472,C001288,2023-03-16 00:33:04,Paiement carte,-115.78,Débit,P002,A005,Application mobile,Validée,0.0,EUR
6473,T000006473,C003392,2024-05-17 07:11:06,Paiement carte,-27.35,Débit,P001,A022,Application mobile,Validée,0.0,EUR
6474,T000006474,C000738,2025-07-06 03:52:04,Paiement carte,-33.52,Débit,P001,A004,Web,Validée,0.0,EUR
6475,T000006475,C004094,2024-10-10 10:08:28,Remboursement,771.4,Crédit,P001,A006,TPE,Validée,0.0,EUR
6476,T000006476,C001462,2023-06-13 03:48:21,Paiement carte,-53.0,Débit,P008,A016,Web,Validée,0.0,EUR
6477,T000006477,C002668,2024-01-16 09:19:36,Prélèvement,-23.51,Débit,P003,A014,TPE,Validée,0.0,EUR
6478,T000006478,C005940,2024-09-01 14:14:43,Virement émis,-139.79,Débit,P004,A010,Web,Validée,0.0,EUR
6479,T000006479,C000057,2025-12-08 11:18:03,Paiement carte,-50.55,Débit,P002,A019,DAB,Validée,0.0,EUR
6480,T000006480,C002688,2025-02-27 09:08:03,Paiement carte,-194.52,Débit,P001,A018,Application mobile,Validée,0.0,EUR
6481,T000006481,C002274,2024-05-30 04:57:18,Retrait DAB,-19.73,Débit,P001,A024,Application mobile,Validée,0.0,EUR
6482,T000006482,C003178,2025-09-01 08:24:32,Retrait DAB,-50.94,Débit,P001,A024,TPE,Validée,0.0,EUR
6483,T000006483,C003373,2024-09-27 02:50:16,Retrait DAB,-198.68,Débit,P001,A019,Application mobile,Validée,0.0,EUR
6484,T000006484,C005739,2023-05-16 11:59:05,Paiement carte,-22.18,Débit,P004,A016,TPE,Validée,0.0,EUR
6485,T000006485,C002404,2025-01-14 05:53:38,Paiement carte,-46.84,Débit,P001,A009,Application mobile,Validée,0.0,EUR
6486,T000006486,C005878,2023-05-17 03:56:48,Retrait DAB,-228.89,Débit,P010,A008,Application mobile,Validée,0.0,EUR
6487,T000006487,C004691,2024-03-30 20:40:02,Paiement carte,-188.07,Débit,P001,A021,Application mobile,Validée,0.0,EUR
6488,T000006488,C001462,2024-05-05 09:25:13,Virement reçu,721.6,Crédit,P008,A016,Application mobile,Validée,0.0,EUR
6489,T000006489,C004120,2024-04-09 09:50:28,Paiement carte,-250.65,Débit,P002,A016,TPE,Validée,0.0,EUR
6490,T000006490,C001868,2026-03-12 23:15:34,Paiement carte,-142.01,Débit,P001,A009,Application mobile,Validée,0.0,EUR
6491,T000006491,C003953,2025-08-11 02:37:26,Remboursement,192.05,Crédit,P010,A018,Agence,validee,0.0,EUR
6492,T000006492,C005831,2025-03-31 15:27:18,Virement émis,-88.36,Débit,P004,A007,TPE,Validée,0.0,EUR
6493,T000006493,C000607,2023-08-31 03:56:09,Paiement carte,-85.31,Débit,P004,A014,Web,Rejetée,0.0,EUR
6494,T000006494,C003846,2024-03-05 12:39:01,Prélèvement,-1378.37,Débit,P007,A025,Application mobile,Validée,0.0,EUR
6495,T000006495,C002407,2025-01-06 04:00:09,Paiement carte,-262.73,Débit,P002,A012,Web,Validée,0.0,EUR
6496,T000006496,C000649,2025-12-08 06:28:58,Prélèvement,-24.13,Débit,P005,A004,TPE,Validée,0.0,EUR
6497,T000006497,C001693,2025-10-14 01:16:00,Dépôt,235.51,Crédit,P001,A025,Application mobile,Validée,0.0,EUR
6498,T000006498,C000369,2025-05-19 18:25:43,Paiement carte,-57.55,Débit,P003,A019,Application mobile,Validée,0.0,EUR
6499,T000006499,C002246,2026-01-26 18:42:13,Paiement carte,-26.24,Débit,P010,A017,Agence,Validée,0.0,EUR
6500,T000006500,C002633,2025-07-12 14:47:18,Paiement carte,-134.97,Débit,P010,A023,Web,Validée,0.0,EUR
6501,T000006501,C001360,2024-11-21 17:12:18,Retrait DAB,-78.43,Débit,P007,A010,Agence,Validée,0.0,EUR
6502,T000006502,C005225,2026-06-09 18:26:48,Paiement carte,-138.79,Débit,P002,A012,DAB,Validée,0.0,EUR
6503,T000006503,C000571,2024-07-01 18:02:25,Paiement carte,-89.55,Débit,P007,A005,DAB,Validée,0.0,EUR
6504,T000006504,C005913,2024-01-07 14:58:45,Retrait DAB,-33.02,Débit,P001,A003,Agence,Validée,0.0,EUR
6505,T000006505,C003708,2023-11-09 16:20:53,Virement reçu,326.59,Crédit,P002,A008,Application mobile,Validée,0.0,EUR
6506,T000006506,C002746,2026-02-22 14:46:33,Virement émis,-20.22,Débit,P002,A014,Application mobile,Validée,0.0,EUR
6507,T000006507,C002821,2025-09-04 11:08:23,Virement reçu,102.94,Crédit,P007,A015,DAB,Validée,0.0,EUR
6508,T000006508,C003585,2026-03-18 20:14:57,Remboursement,136.98,Crédit,P007,A012,Web,Validée,0.0,EUR
6509,T000006509,C003221,2026-02-09 23:28:53,Paiement carte,-31.86,Débit,P002,A004,Application mobile,Validée,0.0,EUR
6510,T000006510,C002466,2023-04-12 02:01:12,Paiement carte,-41.77,Débit,,A022,Web,Validée,0.0,EUR
6511,T000006511,C004518,2025-02-21 03:15:29,Virement reçu,486.18,Crédit,P006,A001,Application mobile,Validée,0.0,EUR
6512,T000006512,C002362,2023-03-08 21:20:40,Paiement carte,-25.6,Débit,P009,A009,DAB,Rejetée,0.0,EUR
6513,T000006513,C001388,2025-09-30 17:39:18,Remboursement,462.06,Crédit,P001,A023,Application mobile,Validée,0.0,EUR
6514,T000006514,C003556,2025-10-18 03:13:21,Prélèvement,-46.9,Débit,P004,A006,Web,Validée,0.0,EUR
6515,T000006515,C004275,2025-11-27 10:36:40,Paiement carte,-48.73,Débit,P001,A011,Application mobile,Validée,0.0,EUR
6516,T000006516,C000954,2025-09-25 18:05:53,Retrait DAB,-35.86,Débit,P001,A010,TPE,Rejetée,0.0,EUR
6517,T000006517,C000624,2026-06-17 09:05:13,Retrait DAB,-280.32,Débit,P004,A025,Application mobile,Validée,0.0,EUR
6518,T000006518,C004219,2023-10-08 15:38:15,Paiement carte,-93.75,Débit,P010,A021,TPE,validee,0.0,EUR
6519,T000006519,C001995,2024-06-15 13:07:10,Paiement carte,-311.08,Débit,P007,A011,Application mobile,Validée,0.0,EUR
6520,T000006520,C001656,2026-03-18 13:53:44,Paiement carte,-166.04,Débit,P001,A005,Application mobile,Validée,0.0,EUR
6521,T000006521,C001128,2023-12-07 11:36:31,Paiement carte,-207.79,Débit,P003,A022,TPE,Validée,0.0,EUR
6522,T000006522,C004626,2023-10-18 06:58:47,Retrait DAB,-46.09,Débit,P001,A013,Agence,Validée,0.0,EUR
6523,T000006523,C005815,2023-03-07 04:52:00,Frais bancaires,-2.5,Débit,P004,A013,Application mobile,En attente,2.5,EUR
6524,T000006524,C001170,2023-10-30 11:03:28,Dépôt,63.66,Crédit,P002,A003,TPE,Validée,0.0,EUR
6525,T000006525,C003758,2023-12-19 14:16:34,Dépôt,88.21,Crédit,P002,A022,Web,Validée,0.0,EUR
6526,T000006526,C000834,2025-08-24 17:49:19,Virement reçu,43.99,Crédit,P003,A005,DAB,Validée,0.0,EUR
6527,T000006527,C000472,2024-02-29 05:30:28,Remboursement,505.75,Crédit,P002,A025,TPE,Validée,0.0,EUR
6528,T000006528,C005386,2025-05-30 19:05:23,Remboursement,290.1,Crédit,P001,A018,TPE,Validée,0.0,EUR
6529,T000006529,C003182,2025-05-24 00:42:26,Remboursement,703.4,Crédit,P010,A022,Application mobile,Validée,0.0,EUR
6530,T000006530,C004941,2024-10-03 09:32:44,Paiement carte,-154.92,Débit,P008,A010,Application mobile,Validée,0.0,EUR
6531,T000006531,C005387,2023-07-06 21:40:17,Paiement carte,-25.63,Débit,P001,A025,Application mobile,Validée,0.0,EUR
6532,T000006532,C003927,2025-10-30 04:56:49,Paiement carte,-94.46,Débit,P009,A018,TPE,Validée,0.0,EUR
6533,T000006533,C000554,2025-05-01 20:05:03,Prélèvement,-35.15,Débit,,A012,Application mobile,Validée,0.0,EUR
6534,T000006534,C004762,2023-05-28 09:12:02,Virement reçu,239.59,Crédit,P008,A018,TPE,Validée,0.0,EUR
6535,T000006535,C002767,2026-05-11 21:38:42,Paiement carte,-70.41,débit,P010,A014,TPE,Validée,0.0,EUR
6536,T000006536,C001078,2023-04-11 11:50:30,Prélèvement,-237.03,Débit,P002,A016,Web,Validée,0.0,EUR
6537,T000006537,C000358,2026-06-13 21:36:15,Paiement carte,-50.43,Débit,P001,A016,Application mobile,Validée,0.0,EUR
6538,T000006538,C001000,2023-05-26 01:10:30,Paiement carte,-21.14,Débit,P006,A013,Web,Validée,0.0,EUR
6539,T000006539,C005328,2024-03-30 14:33:03,Paiement carte,-118.8,Débit,P009,A020,Application mobile,Validée,0.0,EUR
6540,T000006540,C000718,2023-11-02 23:58:56,Paiement carte,-234.97,Débit,P001,A006,TPE,Validée,0.0,EUR
6541,T000006541,C004925,2023-03-01 20:58:31,Virement émis,-62.12,Débit,P009,A019,DAB,Validée,0.0,EUR
